"";"geo";"time";"EE";"B11__CP_MNAC";"B1GQ__CP_MNAC";"B1GQ__CLV10_MNAC";"nulc";"WRT";"D1__CP_MNAC";"D1_aper__CP_MNAC";"P6__CP_MNAC";"P6__CLV10_MNAC";"XGSVD";"XMKT";"XPERF";"XSHA";"gdp_ind";"exp_ind";"tbalance_gdp";"nulc_rel15";"nulc_rel";"nulc_rel_imf";"gdp_ind_rel15";"exp_ind_rel15";"eci"
"215";"EL";2007;3151157,8885;-29049200000;232694600000;239717700000;87,8754598168731;19467,1008361313;78440896311;24892,721687246;52403500000;53977900000;59895111607,8485;45423091992,3652;1,3186048985;0,4178521826;110,922439151018;113,110944402069;-0,124838307377997;94,216278406616;94,0804547345798;93,9313453175331;108,832858768697;109,807115376383;0,204131
"216";"EL";2008;3214831,25;-30506700000,0001;241990400000;238914200000;93,2362974413366;19985,3197414328;82947216462;25801,4216024558;56532800000;55852400000;61975099653,1209;47205834622,0461;1,3128694821;0,4221734565;110,550642742752;117,038968005834;-0,126065744756817;96,2904307072987;96,2448701478282;96,1272509545616;108,240198377573;113,257157131456;0,176237
"217";"EL";2009;3190806;-23229600000;237534200000;228639200000;99,6895419865412;21011,6557781952;84874089309;26599,5768182083;45089200000;45508900000;50497715632,7018;41342695871,5797;1,221442254;0,3978990618;105,796183383778;95,364114900715;-0,0977947596598721;98,9228647107786;98,8902186700966;98,8638407950651;108,331258367716;105,769658073998;0,246401
"218";"EL";2010;3138251;-17035799999,9999;2,24124e+11;216112900000;100;19928,2705242506;80473988375;25642,9420001778;48854800000;47721200000;52952534279,0375;45384751934,02;1,1667472449;0,3446654602;100;100;-0,0760106012742941;100;99,9999999999999;100;100;100;0,243817
"219";"EL";2011;3001992,25;-11902500000;203308200000;194178900000;102,799841989567;19198,5775572872;74330887539;24760,5194646988;51822800000;48026100000;53290858288,1085;48826457928,9722;1,0914340411;0,3218119695;89,8506752720453;100,638919390124;-0,0585441216832376;102,211895919508;102,181427725063;102,134303176086;88,1663779690364;94,2705766362176;0,052732
"220";"EL";2012;2850294,25;-8620500000,00005;188380600000;1,80418e+11;100,998747638586;18126,0799277127;67853255246;23805,7019011283;54145500000;48968700000;54336788793,0292;49790664435,2896;1,0913047538;0,3071207886;83,483216411422;102,614142142276;-0,0457610815551073;98,7078415313654;98,6030009951156;98,5583575006205;82,2930368595932;94,0638751379094;-0,02161
"221";"EL";2013;2852697,75;-4,429e+09;179884400000;175878700000;95,0698255863901;16590,2075226862;62263105595;21826,043644126;5,4338e+10;4,9844e+10;55308041679,68;51120514594,7609;1,081914807;0,309117842;81,3827864972429;104,448337426553;-0,0246213679451915;91,7703660009962;91,6396654488964;91,5925597955887;80,1841774495341;94,2625225678797;-0,210378
"222";"EL";2014;2998741;-2756200000,00001;1,77236e+11;176715400000;95,0416505826121;16053,6386643595;62540766981;20855,674758507;57576200000;53954800000;59869479319,8539;52841839523,1268;1,1329938522;0,3218140542;81,7699452462116;113,062538242961;-0,0155510167234648;91,1993429918825;91,1993429918825;90,9707374831726;79,3242223495188;98,1843163800087;-0,167862
"223";"EL";2015;2978989,25;-1804900000;176368900000;176368900000;94,0549714195737;15981,5279027946;61770141596;20735,2683786959;56662300000;56662300000;62873783204,93;54684064536,3396;1,1497642638;0,2973965365;81,6096123831571;118,736117281208;-0,0102336636447809;89,6214354560532;89,6214354560532;89,34669955931;77,5898012209196;98,3174487740342;0,113201
"224";"EL";2016;3154021,75;-2520200000,00001;174494200000;175509600000;96,3847239061747;15473,4211547526;62991785551;19971,8932030193;54594800000;56427400000;62613132795,8425;56296568361,2463;1,1122015892;0,2909081577;81,2119961372042;118,243883221713;-0,0144428869269008;90,8061582672109;90,8061582672109;90,4939552672793;75,7989276227219;95,3553567494136;0,106201
"225";"EL";2017;3149111,25;-2672600000;176903400000;177426500000;96,6472291869534;15638,5068904759;63853208995;20276,5808908784;61976500000;61230200000;67942429452,9962;59750171132,5755;1,1371085332;0,3057700537;82,09898622433;128,308173306623;-0,0151076802367846;90,0541529082655;90,0541529082655;89,7255156728873;74,7059223346077;97,9190238503587;0,125884
"226";"EL";2018;3377195,5;-3,886e+09;179557700000;180386700000;98,1079388597204;14988,645542137;65899709516;19513,1461936391;70014800000;66812900000;74137120976,2517;61972349835,8874;1,1962935272;0,3295133714;83,46873324082;140,006747525209;-0,0216420682599521;89,330970854871;89,330970854871;89,004077671594;74,6877202557203;103,969568111905;NA
"227";"EL";2019;3435767,5;-3163900000;183250400000;183640100000;98,6756056175414;15122,4767668359;67476439135;19639,4078280908;73542300000;7,0077e+10;77759040943,4823;63202394055,0602;1,2303179667;0,3338956314;84,9741500854415;146,846684492427;-0,0172654466238546;87,8588711086865;87,8588711086865;87,558936232208;74,9341876408237;106,929355676034;NA
"228";"EL";2020;3375001;-12589500000;165326400000;167077400000;105,756106049662;15119,9004978073;65795773183;19495,0381297665;5,2878e+10;54978700000;61005622163,0411;57581768520,9681;1,0594607239;0,2704696284;77,3102392314388;115,208125529115;-0,0761493627152106;89,6878915304189;89,6878915304189;89,2497386616599;72,9107065318808;95,0376688279881;NA
"229";"EL";2021;3383172,50033097;-1,4489e+10;182830200000;181005100000;99,2538412760678;15406,1774210156;66897974736,2045;19773,7403959331;74283100000;67040200000;74389338251,6267;62622517864,3317;1,1879007869;0,3189110513;83,7548799724588;140,483055748808;-0,0792483955057753;83,8039355850149;83,8039355850149;83,3566884666996;75,0222391539236;105,854704017627;NA
"230";"EL";2022;3588428,21313729;-17882712849,6041;198001027914,058;186017121494,806;105,96569431053;15606,558354765;73399490031,3992;20454,4958605226;98662591715,5492;78135293466,9431;86700707562,068;66179065548,7132;1,3100926531;0,3465230982;86,0740480993064;163,732876513883;-0,0903162626881213;86,365000629794;86,365000629794;85,8311851854575;75,1237788542954;117,909403817143;NA
"231";"EL";2023;3607944,89135137;-18542083342,5578;210660917032,826;190731016539,598;108,282648455005;16266,1159729679;76905079917,5425;21315,4807607766;105908976276,798;82637589948,6486;91696558646,741;68784085558,6345;1,3331071846;0,3425842138;88,2552668256259;173,167460056848;-0,0880186206522043;84,9813816549783;84,9813816549783;84,4445963891643;75,9909943019929;120,48935659224;NA
"232";"IE";1991;973210,010562883;1743681321,69421;39200816844,9788;79361633044,6544;64,6225711449589;15414,5310040359;17901740050,7022;18394,5292962495;21692490271,2423;26306719449,227;29228561921,8215;77201187905,6346;0,3786024893;0,6303361367;39,7439543538409;13,8093401488446;0,0444807394853446;NA;NA;NA;NA;NA;1,4218
"233";"IE";1992;980168,784618181;2906167690,7329;41650677346,5736;82014910081,505;67,1324859336807;16444,7280841816;19218786397,4593;19607,6295216297;24219041604,1534;29960183625,8883;33287810134,9178;80892742509,2035;0,4115055208;0,6846735071;41,0727037431251;15,7271744738166;0,0697748002163517;NA;NA;NA;NA;NA;1,41595
"234";"IE";1993;996038,18398819;4417679858,88994;44985948873,1522;84223251072,8047;70,4107517399639;17426,0949362138;20700050257,6673;20782,3862482693;28380577151,3454;32866007896,8829;36516379352,8555;82006318045,5064;0,4452873903;0,6919359384;42,1786311313197;17,252545809014;0,0982013266263776;NA;NA;NA;NA;NA;1,43868
"235";"IE";1994;1029389,38159468;4401082019,10192;48381440174,0443;89070995698,9425;70,8336642797725;17947,5322274907;22022997694,0855;21394,2343760809;32735107649,2464;37839861926,1796;42042670868,0703;88481696125,7861;0,4751567014;0,7274352559;44,6063601705128;19,8635001043159;0,0909663293045794;NA;NA;NA;NA;NA;1,41344
"236";"IE";1995;1079628,33575;5779657917;54652026319;97652471579;70,3354465040042;18635,4527273716;23974960806;22206,6798472319;40003045645;45389588430;50430932621,3318;95150255032,1025;0,5300136358;0,8007724514;48,9039252858084;23,8266222078995;0,105753771749734;90,3578745596542;91,3013456578415;91,6933655628208;65,6686069454827;47,2655849511809;1,31883
"237";"IE";1996;1128481,82225;6556226619;60115376939;104552133655;71,522693014023;19580,8936948076;26102203781;23130,3715012056;45003153408;51270892731;56965463362,5985;101848258016,192;0,5593170121;0,8551120374;52,3592454964091;26,9139296833954;0,109060725438896;90,6265810861002;91,4721799973391;91,8436307523459;68,6324512633564;50,2453982258503;1,34091
"238";"IE";1997;1174059,2425;8161689051;69366138445;115683085442;71,9710515605562;21080,3547556077;29062176024;24753,5856556233;53552857095;60440378494;67153388274,0409;112275760074,428;0,5981111883;0,9277791061;57,9335768548429;31,727321491357;0,117660997627414;89,8921165673525;90,5569065871508;89,7963124886344;73,3530252518876;53,07331906977;1,37233
"239";"IE";1998;1221275,481;9018539780;80591550100;125949907325;74,388434316368;22863,6698463285;32704211871;26778,7345114153;67725303550;76814373205;85346014657,6436;120902674616,74;0,7059067546;1,1238645319;63,0751557843915;40,3226183316183;0,11190428486373;91,4230505411193;92,2289857199289;91,4433435101791;77,4257787713278;64,7130313279716;1,49523
"240";"IE";1999;1310253,89075;12038815862;92796868963;138649814254;76,1121955987483;24002,6936932032;36836126828;28113,7320698317;79854710528;89715593145;99680151097,9974;129855203115,802;0,7676253913;1,2118799291;69,4352129293875;47,0949311937511;0,129732996344953;91,6673707155543;92,1639080162153;91,5951865885698;82,4997039374136;72,2524120344926;1,39659
"241";"IE";2000;1381029,494;14368155921;108124408101;150641279232;79,5962036968526;25811,5748482342;41853980451;30306,3624874329;101645152324;110567268606;122847786597,431;145027060297,557;0,8470680323;1,1989776842;75,4404854828536;58,0407231869343;0,132885406480825;93,7165442661626;94,3181032113702;93,734223701612;86,3223323319741;80,2073872780169;1,44934
"242";"IE";2001;1431322,6645;19024095059;121898334801;159279958797;84,3879550302902;27811,5223117114;46918272662;32779,6616553891;115902460370;127618922743;141793338883,976;146229619607,353;0,9696622289;1,3723546891;79,766697950226;66,9917477543554;0,156065257905754;97,1226734731809;97,6664498137188;97,1481799430744;89,8282718930706;92,3554784810299;1,45836
"243";"IE";2002;1458772,06775;23313959195;135912951364;168641395675;85,4505444313771;29355,6079196458;50301326636;34481,9644878342;122907358855;135504595921;150554860335,682;150100157353,698;1,0030293305;1,4595455108;84,4548640790183;71,1312203110836;0,17153596446126;97,1943402930655;97,7754497729254;97,4219363770143;93,958671789068;96,9123163748297;1,55977
"244";"IE";2003;1491298,94;22029809120;145549230422;174624394121;89,7254506761647;31162,1255212587;54691643975;36673,8301141688;117834026331;135639984853;150705286685,502;156199296445,774;0,9648269238;1,4429356442;87,4511232034132;71,2022908152559;0,151356410859251;100,688478597313;101,242488353972;100,527899430686;95,7604508390622;95,1818965486206;1,62751
"245";"IE";2004;1540230,73475;22500865970;156242889799;185806606412;91,5621078387267;32717,8437951243;59385080662;38555,9639359092;125138333298;144373695122;160409035261,884;169780936250,351;0,9448000394;1,3873230738;93,0511255952289;75,7869284436327;0,144012095519652;101,407617808944;101,875054387102;101,312265319937;99,3309088149457;93,9329017912428;1,51601
"246";"IE";2005;1629832,80325;18499187880;170431356479;196727536631;96,3696153615335;34415,2191550879;66176789933;40603,4225112164;135470662933;152818669483;169791978525,3;182094232325,241;0,9324401787;1,3190622517;98,5202790825468;80,2199982425638;0,108543335347327;105,265326008995;105,818014798204;105,21754976383;102,746848010899;93,6248073192372;1,3506
"247";"IE";2006;1718875,25975;14493134290;184688813396;206702711487;100,953847957788;35724,1505098695;72839921345;42376,5022690443;145584339100;163241523947;181372481662,193;196918984397,435;0,9210512751;1,2413768455;103,515802472613;85,6913282156179;0,0784732655080987;108,292488636489;108,844088036087;108,396420771659;104,882275362149;91,1822733426108;1,37041
"248";"IE";2007;1780418,17925;16204324981;196832445920;217687681568;105,052674830997;37782,537188166;79825451968;44835,2262958955;158838682254;177827756996;197578782744,381;206486111943,848;0,9568623327;1,2680160807;109,017026839203;93,3481648672848;0,0823254769063127;110,182067263191;110,715916174887;110,4058077062;107,76219240829;93,9685693516365;1,29819
"249";"IE";2008;1757525,60775;16138073131;187268593677;207724025217;112,729884524816;39456,0937514738;81738414456;46507,6662869466;157882231032;171605038292;190664917284,532;208454498223,536;0,9146596447;1,180422667;104,027271865427;90,0816367317654;0,0861760790431036;114,899089064882;115,242857440951;115,048337045783;102,626162365495;88,7321333491863;1,35691
"250";"IE";2009;1616867,91925;23341533181;169687505963;197158210277;108,173753675245;38899,2186085147;74445282908;46042,8969006523;158399357670;179147870780;199045519315,392;185934233101,039;1,0705157194;1,3978941796;98,7359585371064;94,0411399192907;0,137555991812913;107,513282304528;107,527711736339;107,437616199514;101,264462674042;104,473492898118;1,37428
"251";"IE";2010;1552686,397;27740246487;167305415986;199682277053;100;38250,4007794177;69701149074;44890,6805705724;172207407066;190499467503;211657918530,357;206023340229,733;1,0273492231;1,2140508785;100;100;0,165806027996854;100;100;100;100;100;1,33093
"252";"IE";2011;1526541,75625;32113193315;171695941811;201470247488;97,6526679132765;37992,2281814753;68674491151;44986,9719382594;177216464075;197457469473;219388733914,8;217253592284,685;1,0098278772;1,100734329;100,895407675327;103,652504682141;0,18703524950141;96,6252689422958;96,640267150799;96,6311659518147;99,1454817035596;97,2439983055408;1,1731
"253";"IE";2012;1518047,04725;30251707699;175081183193;201153660456;98,7001979146965;38282,7283662107;69302097763;45652,1409455283;181950166550;195991709143;217760174084,273;220488146986,891;0,9876275757;1,0319311302;100,736862291794;102,883074536633;0,172786744682049;96,1727925638955;96,1393560319175;96,1282078964146;98,2109658173115;94,221122737859;1,24971
"254";"IE";2013;1558983,21675;33566811464;179137284341;204347578632;98,631612177849;37924,0640737963;70353554650;45127,8460820544;185836806116;202363289569;224839435083,754;226279359120,77;0,9936365206;1,0572617576;102,336362369186;106,227745526802;0,187380374708055;94,814691509499;94,7482136187687;94,8722325753189;98,7989467007401;95,536873985512;1,28901
"255";"IE";2014;1606796,53;34865623868;194712621630;221706673440;94,3604388941112;38175,6386111937;73024591343;45447,3170557569;214188766704;231537376039;257253837592,085;235388132657,3;1,0928921296;1,1960818389;111,029720169484;121,54226942149;0,179061961038422;89,8298092443065;89,8298092443065;89,780272438449;105,207079691704;105,393404404641;1,22044
"256";"IE";2015;1671000,07375;76386211603;262808786105;277982489229;79,8219447383523;38572,3170354827;77453341947;46351,4892451093;320029204385;319455025577;354936350552,397;245661292882,712;1,4448200056;1,6803865409;139,212399483614;167,693395558688;0,290653188331692;75,1893534176159;75,1893534176159;75,0603997127221;129,234334132572;140,88166324406;1,35298
"257";"IE";2016;1738159,00975;41485101484;269201749574;284532240895;83,0136156919217;39450,1851000747;82448210085;47434,2161002051;327178206191;335616712064;372893087999,576;252439301517,343;1,4771594033;1,7447045731;142,492486110562;176,177244200808;0,154104130265306;77,2548193529522;77,2548193529522;77,1157358398141;129,959575763211;144,944695377033;1,40903
"258";"IE";2017;1807380,534;64321066352,0001;295782483905;310603638637;81,4405600531655;40626,5389970168;88297357801;48853,7727058424;357964439414;369504710964;410544969153,627;264225983413,935;1,5537645611;1,7660181925;155,548926635366;193,966269726282;0,217460701197772;74,659478152473;74,659478152473;74,5355428719262;138,586028735502;151,693582355754;1,40023
"259";"IE";2018;1873052,97325;92500091723,0001;325477252608;339062374018;79,3159241439843;41972,2384154412;93872936726;50117,6090941613;399615330478;412530934226;458350041667,617;273610573573,31;1,6751912606;1,8807155337;169,800935276798;216,552276829595;0,284198330242162;71,0824852132794;71,0824852132794;70,9154870761453;148,409831956275;164,626994319728;NA
"260";"IE";2019;1941183,136;11770587495;356061981277;356457044557;80,890378662322;43520,1608772888;100647846670;51848,7126760203;455393580740;455735300360;506353043078,641;277929718113,454;1,8218744167;2,0674370988;178,512109245624;239,231797512937;0,0330576925196712;70,9148404800018;70,9148404800018;70,7018616191546;153,444621225033;179,326183065185;NA
"261";"IE";2020;1908220,68225;82175358479;372097354281;377360929487;76,6804187286869;44505,3543140843;101004756523;52931,3812928096;486628818600;498998217340;554421098478,293;251198506581,611;2,2071034817;2,5069578649;188,980682239937;261,942053634424;0,220843705373253;63,3284672526897;63,3284672526897;63,2669657767587;172,608567015919;224,031274783227;NA
"262";"IE";2021;1992361,63875;168769919270;420635912690;427862215090;73,2620899067428;46201,7089647199;109416710989;54918,0976289263;566556504990;581843907100;646468317736,464;275349566427,797;2,3478094632;2,4427257129;214,271502411021;305,430726251682;0,401225654249783;60,0148789275403;60,0148789275403;59,8581501810648;185,6710094488;245,527121563814;NA
"263";"IE";2022;2110317,78992698;154202344597,929;460855040883,596;448535292038,389;76,7665668738514;47900,9436457899;120190227236,961;56953,6151430161;614128154584,517;611439036304,738;679350527478,142;295311851452,37;2,3004512827;2,1585955245;224,62448779034;320,966270572441;0,334600537952839;60,2413091954554;60,2413091954554;60,0938957746919;189,64704403097;249,329667794518;NA
